location,latitude,longitude,aqi,last_updated,size
"Hannover, North Dakota, USA",47.1858,-101.4281,31,2024-05-27T04:00:00+09:00,1
"Juliaetta, Idaho, USA",46.578731,-116.708958,8,2024-05-27T02:00:00+09:00,1
"Columbia Falls, Montana, USA",48.363694,-114.189272,19,2024-05-27T04:00:00+09:00,1
"Woodin Ave, Chelan, Washington, USA",47.83861,-120.02306,6,2024-05-27T06:00:00+09:00,1
"Whistler Meadow Park, British Comlumbia, Canada",50.144285,-122.960402,13,2024-05-27T03:00:00+09:00,1
"Saint-Denis d'Anjou, la Mayenne, Loire, France",47.7883,-0.444706,27,2024-05-27T04:00:00+09:00,1
"Saint-Lô Eglise Sainte-Croix, France",49.11640683868,-1.0847237049343,30,2024-05-27T04:00:00+09:00,1
"Carrick-on-Shannon, Co. Leitrim, Ireland",53.944,-8.0865,14,2024-05-27T02:00:00+09:00,1
"Vaudreuil-Huntingdon, Quebec, Canada",45.08672,-74.174698,35,2024-05-27T04:00:00+09:00,1
"Libby Courthouse, Montana, USA",48.3841,-115.548,36,2024-05-27T04:00:00+09:00,1
"Port Hawkesbury, Nova Scotia, Canada",45.614028,-61.362122,15,2024-05-27T03:00:00+09:00,1
"Pictou, Nova Scotia, Canada",45.682647,-62.69671,12,2024-05-27T03:00:00+09:00,1
"Thunder Bay, Ontario, Canada",48.379389,-89.290167,22,2024-05-27T05:00:00+09:00,1
"Bois Bissonnet, Lorient, France",47.74249,-3.39498,0,2024-05-24T15:00:00+09:00,1
"Armagh Lonsdale Road, United Kingdom",54.353728,-6.654558,0,2024-05-27T03:00:00+09:00,1
"Grand Falls-Windsor, NewFoundland, Canada",48.92689,-55.65956,0,2024-05-25T06:30:00+09:00,1
"Howard Davis Park, Jersey",49.179627,-2.09811,29,2024-05-27T03:00:00+09:00,1
"Cherbourg - Hôtel-de-ville, France",49.642167,-1.624472,31,2024-05-27T04:00:00+09:00,1
"Témiscaming, Quebec, Canada",46.718235,-79.10012,27,2024-05-27T03:00:00+09:00,1
"Quesnel Johnston Avenue, British Comlumbia, Canada",52.969061,-122.494031,16,2024-05-27T03:00:00+09:00,1
"Burns Lake Fire Centre, British Comlumbia, Canada",54.230731,-125.764354,8,2024-05-27T03:00:00+09:00,1
"Inuvik, NorthWestTerritories, Canada",68.356994,-133.714063,0,2024-05-27T02:00:00+09:00,1
"Wexford Opera House, Ireland",52.338033,-6.462139,22,2024-05-27T03:00:00+09:00,1
"Castlebar, Ireland",53.851110999738,-9.2997220003683,28,2024-05-27T03:00:00+09:00,1
"Sligo Town, Ireland",54.27296,-8.480431,14,2024-05-27T02:00:00+09:00,1
"Grand Forks City Hall, British Comlumbia, Canada",49.031168,-118.439088,6,2024-05-27T03:00:00+09:00,1
"Richmond South, British Comlumbia, Canada",49.1414,-123.1083,17,2024-05-27T03:00:00+09:00,1
"North Bay, Ontario, Canada",46.323194,-79.449278,23,2024-05-27T05:00:00+09:00,1
"Brainerd, Minnesota, USA",46.3944,-94.1433,26,2024-05-27T04:00:00+09:00,1
"Malta, Montana, USA",48.317507,-107.862471,22,2024-05-27T02:00:00+09:00,1
"Naas, Co. Kildare, Ireland",53.218113,-6.659089,12,2024-05-27T02:00:00+09:00,1
"Tralee Library, Co. Kerry, Ireland",52.267115,-9.697958,24,2024-05-27T02:00:00+09:00,1
"Rouyn-Noranda - secteur de la montée du Sourire, Quebec, Canada",48.2342362,-79.0187836,18,2024-05-27T03:00:00+09:00,1
"Brooks (Airpointer), Alberta, Canada",50.5602515,-111.8480948,13,2024-05-27T04:00:00+09:00,1
"Sandpoint, Idaho, USA",48.292141,-116.556656,13,2024-05-27T02:00:00+09:00,1
"Caen Chemin-Vert Square Schuman, France",49.192208279381,-0.39111131278111,29,2024-05-27T04:00:00+09:00,1
"Plougastel-Daoulas - Château d'eau, France",48.376102,-4.374748,3,2024-05-27T03:00:00+09:00,1
"Wrexham, United Kingdom",53.04222,-3.002778,26,2024-05-27T03:00:00+09:00,1
"S 36th St, Tacoma, Washington, USA",47.22634,-122.46256,13,2024-05-27T06:00:00+09:00,1
"Drayton Valley, Alberta, Canada",53.220056,-114.983408,12,2024-05-27T04:00:00+09:00,1
"Clavet, Saskatchewan, Canada",51.9981348,-106.3805216,18,2024-05-27T02:00:00+09:00,1
" E 5th St, Port Angeles, Washington, USA",48.115,-123.436434,19,2024-05-27T06:00:00+09:00,1
"Perth Crieff, United Kingdom",56.373126,-3.841475,17,2024-05-27T03:00:00+09:00,1
"Red Lake Nation, Minnesota, USA",47.878159,-95.029172,11,2024-05-27T04:00:00+09:00,1
"Fargo NW, North Dakota, USA",46.933601,-96.854698,38,2024-05-27T04:00:00+09:00,1
"Bozeman High School, Montana, USA",45.683765,-111.056282,34,2024-05-27T04:00:00+09:00,1
"Fort Chipewyan, Alberta, Canada",58.7084,-111.1764,17,2024-05-27T04:00:00+09:00,1
"Chewuch Rd, Winthrop, Washington, USA",48.47724,-120.19057,2,2024-05-27T06:00:00+09:00,1
"Airvault Centre, PoitouCharentes, France",46.824363888889,-0.13546111111118,27,2024-05-27T04:00:00+09:00,1
"Hull Freetown, United Kingdom",53.74878,-0.341222,34,2024-05-27T03:00:00+09:00,1
"Fife Rosyth, United Kingdom",56.036243,-3.417582,25,2024-05-27T02:00:00+09:00,1
"Fond du Lac, Minnesota, USA",46.713694,-92.511722,34,2024-05-27T04:00:00+09:00,1
"Aberdeen, South Dakota, USA",45.468596,-98.494061,6,2024-05-27T04:00:00+09:00,1
"Harmac Cedar Woobank, British Comlumbia, Canada",49.114165,-123.850165,17,2024-05-27T03:00:00+09:00,1
"Yellowknife, NorthWestTerritories, Canada",62.452084,-114.364031,33,2024-05-27T02:00:00+09:00,1
"FNSB NCORE, Alaska",64.8458,-147.72727,17,2024-05-27T03:00:00+09:00,1
"Corner Brook, NewFoundland, Canada",48.95223,-57.92204,12,2024-05-27T01:30:00+09:00,1
"Témiscamingue, Quebec, Canada",47.2075221,-78.7246393,18,2024-05-27T04:00:00+09:00,1
"Virginia, Minnesota, USA",47.5212,-92.5393,12,2024-05-27T04:00:00+09:00,1
"Université Tous Ages, Vannes, France",47.64892,-2.76399,0,2024-05-24T15:00:00+09:00,1
"Birmingham A4540 Roadside, United Kingdom",52.47609,-1.875024,30,2024-05-27T03:00:00+09:00,1
"Vancouver Clark Drive, British Comlumbia, Canada",49.26029,-123.077811,62,2024-05-27T03:00:00+09:00,1
"Dorset, Ontario, Canada",45.224278,-78.932944,34,2024-05-27T05:00:00+09:00,1
"3rd Ave NE, Quincy, Washington, USA",47.24126,-119.84595,1,2024-05-27T05:00:00+09:00,1
"Golden Helipad, British Comlumbia, Canada",51.2975,-116.966,5,2024-05-27T03:00:00+09:00,1
"Woodcroft, Alberta, Canada",53.564411,-113.562583,51,2024-05-27T04:00:00+09:00,1
"Preston, United Kingdom",53.76559,-2.680353,31,2024-05-27T03:00:00+09:00,1
"Brossard - secteur du parc Sorbonne, Quebec, Canada",45.4478313,-73.4803865,33,2024-05-27T04:00:00+09:00,1
"Sainte-Anne-de-Bellevue, Montreal, Canada",45.4032761,-73.9503608,27,2024-05-27T03:00:00+09:00,1
"Enterprise, Oregon, USA",45.426351,-117.296066,8,2024-05-27T03:00:00+09:00,1
"Elk Island, Alberta, Canada",53.6824,-112.8681,28,2024-05-27T04:00:00+09:00,1
"Billlings Lockwood, Montana, USA",45.806357,-108.426551,7,2024-05-27T02:00:00+09:00,1
"Esterhazy, Saskatchewan, Canada",50.649787,-102.072945,17,2024-05-27T01:00:00+09:00,1
"Alexander Ave, Tacoma, Washington, USA",47.2656,-122.385,25,2024-05-27T06:00:00+09:00,1
"4th St, Raymond, Washington, USA",46.688218,-123.731764,7,2024-05-27T06:00:00+09:00,1
"Reading New Town, United Kingdom",51.45309,-0.944067,22,2024-05-27T03:00:00+09:00,1
"Briarhill, Co. Galway, Ireland",53.292096,-8.987049,13,2024-05-27T02:00:00+09:00,1
"Kentville, Nova Scotia, Canada",45.071717,-64.479792,12,2024-05-27T03:00:00+09:00,1
"Saint-Exupery, Cholet, Loire, France",47.0558,-0.883553,30,2024-05-27T04:00:00+09:00,1
"Montmagny, Quebec, Canada",46.9801031,-70.5565719,20,2024-05-27T04:00:00+09:00,1
"Mauricie, Quebec, Canada",46.5394009,-72.7637461,25,2024-05-27T04:00:00+09:00,1
"Fir St, Darrington, Washington, USA",48.2468,-121.6031,9,2024-05-27T01:00:00+09:00,1
"Caerphilly Fochriw, United Kingdom",51.74032,-3.2983,17,2024-05-27T04:00:00+09:00,1
"Lisburn Dunmurry Seymour Hill, United Kingdom",54.543516,-6.008608,38,2024-05-26T22:00:00+09:00,1
"Abitibi, Quebec, Canada",48.5706148,-77.9494546,18,2024-05-27T04:00:00+09:00,1
"Lac La Biche, Alberta, Canada",54.76516,-111.971449,35,2024-05-27T04:00:00+09:00,1
"Pomeroy, Mobile, Washington, USA",46.474438,-117.614764,4,2024-05-27T06:00:00+09:00,1
"Sauvie Island, Oregon, USA",45.768531,-122.7721,15,2024-05-27T03:00:00+09:00,1
"Normandie, Lorient, France",47.75896,-3.36935,0,2024-05-24T15:00:00+09:00,1
"Brownes Road, Waterford, Ireland",52.247064000036,-7.1516249996007,4,2024-05-27T03:00:00+09:00,1
"Torquay, Saskatchewan, Canada",49.1407,-103.4957,17,2024-05-27T01:00:00+09:00,1
"Leeds Headingley Kerbside, United Kingdom",53.819972,-1.576361,59,2024-05-27T03:00:00+09:00,1
"Lostwood NWR, North Dakota, USA",48.641899,-102.402199,37,2024-05-27T04:00:00+09:00,1
"Taber (Airpointer), Alberta, Canada",49.778574,-112.160195,2,2024-05-27T04:00:00+09:00,1
"Anzac, Alberta, Canada",56.448889,-111.038056,18,2024-05-27T04:00:00+09:00,1
"Elk Falls Dogwood, British Comlumbia, Canada",50.018425,-125.2844,4,2024-05-27T03:00:00+09:00,1
"Bd René Laënnec, Rennes, France",48.108591,-1.665886,0,2024-05-24T15:00:00+09:00,1
"Christchurch Barrack Road, United Kingdom",50.735454,-1.780888,38,2024-05-27T03:00:00+09:00,1
"Sandy Roadside, United Kingdom",52.132417,-0.300306,8,2024-05-27T03:00:00+09:00,1
"Dundalk, Co. Louth, Ireland",54.003129999895,-6.3926280000824,19,2024-05-27T02:00:00+09:00,1
"Lanaudière, Quebec, Canada",46.8270056,-71.2439762,26,2024-05-27T04:00:00+09:00,1
"Sault Ste. Marie, Ontario, Canada",46.533194,-84.309917,33,2024-05-27T05:00:00+09:00,1
"Bismarck Residential, North Dakota, USA",46.8253,-100.7681,31,2024-05-27T04:00:00+09:00,1
"Meadow Lake, Saskatchewan, Canada",54.126035,-108.43729,17,2024-05-27T02:00:00+09:00,1
"La Coulonche Site MERA, France",48.64497692884,-0.45833360885225,29,2024-05-27T04:00:00+09:00,1
"Salford Eccles, United Kingdom",53.48481,-2.334139,34,2024-05-27T03:00:00+09:00,1
"Edenderry Library, Co. Offaly, Ireland",53.3425,-7.0475,25,2024-05-27T02:00:00+09:00,1
"Chilliwack Airport, British Comlumbia, Canada",49.1561,-121.9406,13,2024-05-27T03:00:00+09:00,1
"Elkford Rocky Mountain Elementary School, British Comlumbia, Canada",50.0077944,-114.93342,10,2024-05-27T02:00:00+09:00,1
"S 16th St, Sunnyside, Washington, USA",46.32033,-119.9981,5,2024-05-27T03:00:00+09:00,1
"North Bend Way, North Bend, Washington, USA",47.49022,-121.77278,18,2024-05-27T06:00:00+09:00,1
"Bécancour - secteur de l'hôtel de ville, Quebec, Canada",46.3432059,-72.5428333,31,2024-05-27T04:00:00+09:00,1
"Missoula Boyd Park, Montana, USA",46.842297,-114.020549,30,2024-05-27T04:00:00+09:00,1
"Yakama Tribe, Toppenish, Washington, USA",46.38024,-120.33266,5,2024-05-27T06:00:00+09:00,1
"Hope Airport, British Comlumbia, Canada",49.3697,-121.4994,10,2024-05-27T03:00:00+09:00,1
"Freres Goncourt, Nantes, Loire, France",47.233544999982,-1.564803,40,2024-05-27T04:00:00+09:00,1
"Avranches campagne ozone particules, France",48.680011,-1.360139,27,2024-05-27T04:00:00+09:00,1
"Bray, Ireland",53.187221999756,-6.1216669995869,22,2024-05-27T03:00:00+09:00,1
"Prince George Plaza 400, British Comlumbia, Canada",53.91472,-122.74194,14,2024-05-27T03:00:00+09:00,1
"Beaux Arts, Angers, Loire, France",47.4685,-0.555933,27,2024-05-27T04:00:00+09:00,1
"Hillsboro Hare Field, Oregon, USA",45.528501,-122.972398,18,2024-05-25T10:00:00+09:00,1
"Williams Lake Columneetza School, British Comlumbia, Canada",52.14428,-122.150391,15,2024-05-27T03:00:00+09:00,1
"Niort - Venise verte, Deux-Sèvres, NouvelleAquitaine, France",46.32,-0.482861,30,2024-05-27T04:00:00+09:00,1
"Hafnarfjörður, Norðurhella, Iceland",64.044,-21.985,61,2024-05-27T04:00:00+09:00,1
"Tamarack, Alberta, Canada",54.604935,-110.452637,6,2024-05-27T04:00:00+09:00,1
"Edson, Alberta, Canada",53.593611,-116.392778,10,2024-05-27T04:00:00+09:00,1
"Port Edward Sunset Drive, British Comlumbia, Canada",54.2231999,-130.29045,3,2024-05-27T03:00:00+09:00,1
"Monaghan Town, Ireland",54.24634,-6.961403,6,2024-05-27T04:00:00+09:00,1
"Estrie, Quebec, Canada",45.3986511,-71.8999973,29,2024-05-27T04:00:00+09:00,1
"Lac-Saint-Jean, Quebec, Canada",48.5727866,-72.10333,22,2024-05-27T04:00:00+09:00,1
"Lake Ilo, North Dakota, USA",47.342589,-102.645997,30,2024-05-27T03:00:00+09:00,1
"Calgary Central 2, Alberta, Canada",51.0471506,-114.0731477,10,2024-05-27T04:00:00+09:00,1
"Burin, NewFoundland, Canada",47.098988,-55.198521,14,2024-05-27T02:30:00+09:00,1
"Ruby St, Ellensburg, Washington, USA",46.99364,-120.545,5,2024-05-27T06:00:00+09:00,1
"Fifth St, Wenatchee, Washington, USA",47.43061,-120.34195,12,2024-05-27T02:00:00+09:00,1
"Metaline, Kennewick, Washington, USA",46.21835,-119.20152,7,2024-05-27T06:00:00+09:00,1
"Chauvinière, Nantes, Loire, France",47.2529,-1.57328,32,2024-05-27T04:00:00+09:00,1
"St. Michael, Minnesota, USA",45.2108,-93.6686,40,2024-05-27T04:00:00+09:00,1
"Pendleton, Oregon, USA",45.652231,-118.823033,7,2024-05-27T02:00:00+09:00,1
"Kitimat Whitesail, British Comlumbia, Canada",54.066909,-128.639131,25,2024-05-27T03:00:00+09:00,1
"Manchester Piccadilly, United Kingdom",53.48152,-2.237881,25,2024-05-27T03:00:00+09:00,1
"Market Blvd, Chehalis, Washington, USA",46.66409,-122.96732,14,2024-05-27T06:00:00+09:00,1
"Grimshaw, Alberta, Canada",56.18657,-117.604994,15,2024-05-27T04:00:00+09:00,1
"Valemount Firehall, British Comlumbia, Canada",52.832459,-119.269821,11,2024-05-27T03:00:00+09:00,1
"Smithers Muheim Memorial, British Comlumbia, Canada",54.7784861,-127.168542,9,2024-05-27T02:00:00+09:00,1
"Prince Rupert Fairview, British Comlumbia, Canada",54.292637,-130.35242,13,2024-05-27T03:00:00+09:00,1
"Westminster - Oxford Street, United Kingdom",51.513928740421,-0.15279270188194,42,2024-05-27T03:00:00+09:00,1
"Liverpool Speke, United Kingdom",53.34633,-2.844333,34,2024-05-27T03:00:00+09:00,1
"W Main St, Dayton, Washington, USA",46.318,-117.985,5,2024-05-27T06:00:00+09:00,1
"Castlegar Zinio Park, British Comlumbia, Canada",49.317698,-117.661527,13,2024-05-27T02:00:00+09:00,1
"Smoky Heights, Alberta, Canada",55.405,-118.275,17,2024-05-27T04:00:00+09:00,1
"Cheeka Peak, Washington, USA",48.29786,-124.62491,30,2024-05-27T06:00:00+09:00,1
"Ballymena Ballykeel, United Kingdom",54.861595,-6.250873,26,2024-05-27T02:00:00+09:00,1
"Perkinstown, Wisconsin, USA",45.2066,-90.5972,30,2024-05-27T04:00:00+09:00,1
"Broadus, Montana, USA",45.440295,-105.37028,11,2024-05-27T04:00:00+09:00,1
"Norman Wells, NorthWestTerritories, Canada",65.279676,-126.812887,10,2024-05-27T02:00:00+09:00,1
"Kerrobert, Saskatchewan, Canada",51.9265743,-109.1318757,11,2024-05-27T02:00:00+09:00,1
"Sensor Box 5, Oregon, USA",45.496640911,-122.60287735,30,2024-05-25T10:00:00+09:00,1
"Colwood City Hall, British Comlumbia, Canada",48.42389,-123.49278,25,2024-05-27T03:00:00+09:00,1
"Bad River, Wisconsin, USA",46.60234,-90.65615,29,2024-05-27T04:00:00+09:00,1
"Sparwood Centennial Square, British Comlumbia, Canada",49.7327857,-114.88766,16,2024-05-27T03:00:00+09:00,1
"Pepiot Way, Mesa, Washington, USA",46.5754,-119.0021,5,2024-05-27T06:00:00+09:00,1
"Rocabey, St Malo, France",48.6530669,-2.002744,0,2024-05-24T15:00:00+09:00,1
"Killarney Anam Arts and Cultural Centre, Co. Kerry, Ireland",52.058304,-9.504865,16,2024-05-27T02:00:00+09:00,1
"Vallée-du-Richelieu, Quebec, Canada",45.596337,-73.2000611,35,2024-05-27T04:00:00+09:00,1
"Saint-Etienne Sud, France",45.420144878552,4.395420752586,27,2024-05-27T03:00:00+09:00,1
"Winkelshorst, Enschede",52.234504,6.919494,33,2024-05-27T03:00:00+09:00,1
"Habichtstraße, Hamburg, Germany",53.59235,10.053724,35,2024-05-27T04:00:00+09:00,1
"Veszprém, Veszprém, Hungary",47.089574,17.905054,72,2024-05-27T03:00:00+09:00,1
"Prachatice, Jihocesky, Czech Republic",49.016086666667,14.000444444444,27,2024-05-27T03:00:00+09:00,1
"Lothstraße, München, Germany",48.1542256,11.5537444,42,2024-05-27T04:00:00+09:00,1
"Plzen - mobil 20.03.2013 Plzen - Lititce, Plzensky, Czech Republic",49.738586388889,13.387256666667,31,2024-05-27T04:00:00+09:00,1
"Kaiserslautern-Rathausplatz, Germany",49.446,7.7673,38,2024-05-27T04:00:00+09:00,1
"Tulle centre, France",45.262666665757,1.76283333333,29,2024-05-27T04:00:00+09:00,1
"Angouleme Centre, PoitouCharentes, France",45.647413888889,0.16716666666683,26,2024-05-27T04:00:00+09:00,1
"Norrköping Kungsgatan 32, Sweden",58.591516412123,16.177874909141,55,2024-05-27T03:19:52+09:00,1
"str. Dorobanti, Nadlac, Romania",46.1644781,20.7378581,10,2024-05-27T04:00:00+09:00,1
"Ptuj, Slovenia",46.425815,15.881421,38,2024-05-27T04:00:00+09:00,1
"Rudolice v Horach, Ustecky, Czech Republic",50.579833888889,13.419506111111,40,2024-05-27T04:00:00+09:00,1
"Włocławek-Okrzei, Poland",52.658611111111,19.059166666667,48,2024-05-27T04:00:00+09:00,1
"Laces Latsch, Bolzano Alto Adige, Italy",46.6177058,10.8589638,36,2024-05-27T01:00:00+09:00,1
"Raja-Jooseppi, Inari, Finland",68.478,28.30123,32,2024-05-27T04:00:00+09:00,1
"Olav V gate, Bodo, Norway",67.275501,14.419057,37,2024-05-27T04:00:00+09:00,1
"Moravska Trebova - Piaristicka., Pardubicky, Czech Republic",49.758995,16.666721388889,66,2024-05-27T03:00:00+09:00,1
"Brockau, Germany",50.606944,12.213889,34,2024-05-27T03:00:00+09:00,1
"Oder, Schwedt, Germany",53.064166666667,14.285,32,2024-05-27T04:00:00+09:00,1
"Helsingborg Drottninggatan, Sweden",56.047200928565,12.691471605858,33,2024-05-27T02:00:00+09:00,1
"Alpe Devero, Baceno, Piemonte, Italy",46.311311,8.2597173,38,2024-05-27T03:00:00+09:00,1
"Parco Montecucco, Emilia Romagna, Italy",45.038544,9.669349,38,2024-05-26T06:00:00+09:00,1
"Sources, Le Mans, Loire, France",47.9711,0.221456,30,2024-05-27T04:00:00+09:00,1
"Utö, Länsi-Turunmaa, Finland",59.77909,21.37479,51,2024-05-27T04:00:00+09:00,1
"Str. Dambovitei, Cluj-Napoca, Romania",46.7817793,23.626916,14,2024-05-27T04:00:00+09:00,1
"Bourges-Platz, Augsburg, Germany",48.3770478,10.8894009,36,2024-05-27T04:00:00+09:00,1
"Dumbierska, Kosice, Slovakia",48.7515999,21.2450463,61,2024-05-27T03:00:00+09:00,1
"Dieppe, avenue Gambetta, Trafic, France",49.91800809863,1.0739721332236,34,2024-05-27T03:00:00+09:00,1
"Beroun, Stredocesky, Czech Republic",49.957927777778,14.0583,38,2024-05-27T03:00:00+09:00,1
"Mainz-Mombach, Germany",50.016667,8.216667,35,2024-05-27T04:00:00+09:00,1
"Gent (baudelopark), Belgium",51.05833171849,3.7292981720617,20,2024-05-27T04:00:00+09:00,1
"Kauppatori 2, Turku, Finland",60.45183,22.26783,48,2024-05-27T04:00:00+09:00,1
"Jarosław-PWSTE-WIOS, Poland",50.012083,22.674772,23,2024-05-27T04:00:00+09:00,1
"Obertor, Schweinfurt, Germany",50.0636608,10.1752124,35,2024-05-27T04:00:00+09:00,1
"Bankplassen, Lillehammer, Norway",61.11295,10.46487,37,2024-05-27T04:00:00+09:00,1
"Leiret, Elverum, Norway",60.88364255,11.55930063,36,2024-05-27T04:00:00+09:00,1
"Östersund Rådhusgatan, Sweden",63.173908876565,14.641085987166,54,2024-05-27T03:00:00+09:00,1
Heihe (黑河),50.245146,127.528287,57,2024-05-27T03:00:00+09:00,1
"Str. Traian, Galaţi, Romania",45.4493189,28.0440311,43,2024-05-27T04:00:00+09:00,1
"Dąbrowa Górnicza, ul. Tysiąclecia 25a, Poland",50.32888889,19.23111111,41,2024-05-27T04:00:00+09:00,1
"Pha5-Stodulky, Prague, Czech Republic",50.04613,14.331413,63,2024-05-27T04:00:00+09:00,1
"Brandenburg,Neuendorfer Str. v, Germany",52.409166666667,12.548333333333,40,2024-05-27T03:00:00+09:00,1
Arnhem GelreDome,51.962296,5.897657,30,2024-05-27T03:00:00+09:00,1
"Calais Berthelot, Nord-Pas-de-Calais, France",50.947286821896,1.8430808950943,33,2024-05-27T02:00:00+09:00,1
"EMEP, Vodna nadrz, Starina, Slovakia",49.0568346,22.2551211,42,2024-05-27T02:00:00+09:00,1
"Hodonin, Jihomoravsky, Czech Republic",48.857276944444,17.131389722222,37,2024-05-27T03:00:00+09:00,1
"Harkingen A1, Switzerland",47.311944444444,7.8205555555556,28,2024-05-27T03:00:00+09:00,1
"Clemenceau, Strasbourg, Alsace, France",48.59043,7.744983,0,2024-05-20T13:00:00+09:00,1
"Cergy-pontoise, Paris",49.0459,2.04104,31,2024-05-27T02:00:00+09:00,1
"St.Paul-Gasse, BG Rechte Kremszeile (B3: 170m, S37: 470m), Austria",48.40861,15.619166,9,2024-05-27T03:00:00+09:00,1
"Saint-Martin DHeres, France",45.183030097973,5.753251253991,25,2024-05-27T04:00:00+09:00,1
"Faiencerie Creil, Picardie, France",49.259552777778,2.4743972222222,13,2024-05-27T03:00:00+09:00,1
"Sammaltunturi, Muonio, Finland",67.97328,24.11559,29,2024-05-27T04:00:00+09:00,1
"Nord, Blois, France",47.59454,1.3029,31,2024-05-27T02:00:00+09:00,1
"Hedemora Gussarvsgatan, Sweden",60.281401893463,15.989097740028,47,2024-05-27T02:23:44+09:00,1
Jixi (鸡西),45.295075,130.969333,5,2024-05-27T02:00:00+09:00,1
"Str. Gării, Mediaş, Romania",46.1580215,24.3344084,11,2024-05-27T04:00:00+09:00,1
"Hannikaisenkatu, Jyväskylä, Finland",62.2382,25.74802,25,2024-05-27T04:00:00+09:00,1
"Alte Gasse 12, Austria",47.565439,14.244676,7,2024-05-27T03:00:00+09:00,1
"Trutnov - Tkalcovska, Kralovehradecky, Czech Republic",50.565879722222,15.903926944444,25,2024-05-27T04:00:00+09:00,1
"Toruń-Kaszownik, Poland",53.0175,18.612777777778,51,2024-05-27T00:00:00+09:00,1
"Saint-Jean De Maurienne, France",45.274740787783,6.349606838506,27,2024-05-27T03:00:00+09:00,1
"Tauberbischofsheim, Germany",49.634619444476,9.6588277779685,38,2024-05-27T04:00:00+09:00,1
"Keyouqianqi EPA, Hinggan Meng (兴安盟科右前旗环保局)",46.0756,121.9462,63,2024-05-27T04:00:00+09:00,1
"Str. Lunca Oltului, Sfântu Gheorghe, Romania",45.8776233,25.8009524,32,2024-05-27T04:00:00+09:00,1
"Lublin ul.Obywatelska, Poland",51.258828,22.570467,52,2024-05-27T04:00:00+09:00,1
"Stadionstraße, südlich des Sportplatzes, Austria",47.178333333333,14.676666666667,6,2024-05-27T03:00:00+09:00,1
"Laives Leifers, Bolzano Alto Adige, Italy",46.4271136,11.3372914,43,2024-05-27T01:00:00+09:00,1
"De Veenen, Barsbeek",52.654144,6.017571,32,2024-05-27T04:00:00+09:00,1
"Połaniec, Poland",50.428888888889,21.277222222222,37,2024-05-27T04:00:00+09:00,1
"Frankfurt (Oder), Germany",52.334444444444,14.525833333333,37,2024-05-27T04:00:00+09:00,1
"Av. Miribel, Belleville-sur-Meuse - D603, France",49.167777994812,5.3874604528642,0,2024-05-20T13:00:00+09:00,1
"Centre Hospitalier Spécialisé Du Rouvray, Rouen, France",49.400518,1.098825,25,2024-05-27T04:00:00+09:00,1
"Riemterdijk, Wekerom",52.111621,5.708419,32,2024-05-27T03:00:00+09:00,1
"Limburg, Germany",50.38321918,8.06099637,38,2024-05-27T03:00:00+09:00,1
"Kellerwald, Germany",51.154722222222,9.0316666666667,42,2024-05-27T03:00:00+09:00,1
"EPA Taobei, Baicheng (白城洮北区环保局)",45.6289,122.8444,50,2024-05-27T04:00:00+09:00,1
"Stitna n.Vlari, Zlinsky, Czech Republic",49.047817222222,18.007827777778,46,2024-05-27T04:00:00+09:00,1
"Josef Stelzhamer-Straße, Austria",47.4885583,12.066633,36,2024-05-27T03:00:00+09:00,1
"Diga, Ceresole Reale, Piemonte, Italy",45.4321772,7.2343067,42,2024-05-27T03:00:00+09:00,1
"Neuenburg, Germany",47.81905277782,7.5679138888253,29,2024-05-27T04:00:00+09:00,1
"Hannover(verkehrsstation), Germany",52.3758916,9.7320104,36,2024-05-27T03:00:00+09:00,1
"Aachen-Burtscheid, Germany",50.754729,6.093826,32,2024-05-27T03:00:00+09:00,1
"Noorderdiep, Valthermond",52.875725,6.932432,35,2024-05-27T03:00:00+09:00,1
"Plasťovce, Slovakia",48.159614,18.978505,34,2024-05-27T04:00:00+09:00,1
"Sarród, Sarród, Hungary",47.67148,16.83955,40,2024-05-27T03:00:00+09:00,1
"Kielce, ul. Targowa 3, Poland",50.878998,20.633692,34,2024-05-27T04:00:00+09:00,1
"H.C. Ørsted Institutet, Copenhagen, Denmark",55.7007621,12.5613124,42,2024-05-27T02:00:00+09:00,1
"Macon Paul Bert, France",46.316174,4.839994,0,2024-05-27T01:00:00+09:00,1
"Bornhöved, Schleswig-Holstein, Germany",54.09323,10.240596,35,2024-05-26T23:00:00+09:00,1
"Jadebusen, Germany",53.4758394,8.22315,38,2024-05-27T04:00:00+09:00,1
"Stadhouderskade, Amsterdam",52.358039,4.8997,37,2024-05-27T03:00:00+09:00,1
"Gävle Staketgatan 22, Sweden",60.676168438577,17.137638686882,17,2024-05-27T03:19:48+09:00,1
"St.Croix, Fredrikstad, Norway",59.21028,10.94535,40,2024-05-27T04:00:00+09:00,1
"Kutna Hora-Orebitska, Stredocesky, Czech Republic",49.950473888889,15.260360833333,41,2024-05-27T03:00:00+09:00,1
"Zamość, Poland",50.7230879,23.2519686,38,2024-05-27T04:00:00+09:00,1
"Cervena, Moravskoslezsky, Czech Republic",49.777141,17.541947,31,2024-05-27T04:00:00+09:00,1
"Beidweiler, Luxembourg",49.722499850033,6.3052806898252,30,2024-05-27T02:00:00+09:00,1
"Bethune Stade, Nord-Pas-de-Calais, France",50.535387462976,2.6356918012711,32,2024-05-27T03:00:00+09:00,1
"Cottbus, Germany",51.746111111111,14.334444444444,34,2024-05-27T04:00:00+09:00,1
